,Folio,Ini_Date,End_Date,Op_Type,Comment,Comment Val,Units,Spot,TP,SL,Close_P,Close_Reason,Status,Margin
679,Folio,2017-06-15 12:25,2017-06-15 12:45:00+00:00,Sell,STO,91,1000,18.09963,18.08663,18.10613,18.10957,SL,Closed,-0.009940000000000282
678,Folio,2017-06-15 12:30,2017-06-15 12:35:00+00:00,Sell,STO,85,1000,18.0978,18.0858,18.1038,18.10388,SL,Closed,-0.0060800000000007515
677,Folio,2017-06-15 12:35,2017-06-15 12:50:00+00:00,Sell,STO,90,1000,18.10388,18.09188,18.10988,18.13596,SL,Closed,-0.03208000000000055
676,Folio,2017-06-15 12:40,2017-06-15 12:50:00+00:00,Sell,STO,90,1000,18.1061,18.0931,18.1126,18.13596,SL,Closed,-0.02985999999999933
675,Folio,2017-06-15 12:45,2017-06-15 12:50:00+00:00,Sell,STO,91,1000,18.10957,18.095570000000002,18.116570000000003,18.13596,SL,Closed,-0.026389999999999247
674,Folio,2017-06-15 12:50,2017-06-15 13:00:00+00:00,Sell,STO,87,1000,18.13596,18.12196,18.142960000000002,18.1041,TP,Closed,0.031860000000001776
673,Folio,2017-06-15 12:55,2017-06-15 13:00:00+00:00,Sell,STO,89,1000,18.12908,18.116079999999997,18.135579999999997,18.1041,TP,Closed,0.024979999999999336
672,Folio,2017-06-15 13:40,2017-06-15 14:00:00+00:00,Sell,STO,94,1000,18.1286,18.1146,18.1356,18.13784,SL,Closed,-0.009240000000001913
671,Folio,2017-06-15 13:45,2017-06-15 14:00:00+00:00,Sell,STO,87,1000,18.1282,18.1162,18.1342,18.13784,SL,Closed,-0.009640000000000981
670,Folio,2017-06-15 13:50,2017-06-15 14:00:00+00:00,Sell,STO,85,1000,18.12822,18.115219999999997,18.134719999999998,18.13784,SL,Closed,-0.009620000000001738
669,Folio,2017-06-15 13:55,2017-06-15 14:00:00+00:00,Sell,STO,86,1000,18.12882,18.11682,18.13482,18.13784,SL,Closed,-0.009019999999999584
668,Folio,2017-06-15 14:00,2017-06-15 14:20:00+00:00,Sell,STO,90,1000,18.13784,18.12484,18.14434,18.14532,SL,Closed,-0.007480000000001041
667,Folio,2017-06-15 14:05,2017-06-15 14:10:00+00:00,Sell,STO,90,1000,18.13114,18.118139999999997,18.137639999999998,18.14415,SL,Closed,-0.013010000000001298
666,Folio,2017-06-15 14:10,2017-06-15 14:30:00+00:00,Sell,STO,86,1000,18.14415,18.13015,18.15115,18.12684,TP,Closed,0.017309999999998382
665,Folio,2017-06-15 14:15,2017-06-15 14:30:00+00:00,Sell,STO,86,1000,18.14029,18.12829,18.14629,18.12684,TP,Closed,0.013449999999998852
664,Folio,2017-06-15 14:20,2017-06-15 14:30:00+00:00,Sell,STO,87,1000,18.14532,18.13332,18.151320000000002,18.12684,TP,Closed,0.018480000000000274
663,Folio,2017-06-15 14:25,2017-06-15 14:40:00+00:00,Sell,STO,88,1000,18.1364,18.1224,18.1434,18.12089,TP,Closed,0.015509999999999025
662,Folio,2017-06-15 14:50,2017-06-15 15:15:00+00:00,Sell,STO,85,1000,18.12282,18.10982,18.12932,18.10438,TP,Closed,0.01844000000000179
661,Folio,2017-06-16 00:40,2017-06-16 02:10:00+00:00,Buy,STO,14,1000,18.02825,18.04025,18.02225,18.04308,TP,Closed,0.014829999999999899
660,Folio,2017-06-16 00:55,2017-06-16 02:10:00+00:00,Buy,STO,9,1000,18.02844,18.04144,18.02194,18.04308,TP,Closed,0.014639999999999986
659,Folio,2017-06-16 01:00,2017-06-16 02:10:00+00:00,Buy,STO,14,1000,18.02798,18.03998,18.02198,18.04308,TP,Closed,0.015100000000000335
658,Folio,2017-06-16 01:05,2017-06-16 02:10:00+00:00,Buy,STO,10,1000,18.026670000000006,18.039670000000008,18.020170000000007,18.04308,TP,Closed,0.016409999999993374
657,Folio,2017-06-16 01:10,2017-06-16 02:10:00+00:00,Buy,STO,6,1000,18.02632,18.03932,18.01982,18.04308,TP,Closed,0.01676000000000144
656,Folio,2017-06-16 01:15,2017-06-16 02:10:00+00:00,Buy,STO,6,1000,18.02772,18.04072,18.02122,18.04308,TP,Closed,0.01536000000000115
655,Folio,2017-06-16 01:20,2017-06-16 02:10:00+00:00,Buy,STO,10,1000,18.02783,18.039830000000002,18.02183,18.04308,TP,Closed,0.01524999999999821
654,Folio,2017-06-16 01:25,2017-06-16 02:10:00+00:00,Buy,STO,13,1000,18.0277,18.0407,18.0212,18.04308,TP,Closed,0.015380000000000393
653,Folio,2017-06-16 01:30,2017-06-16 02:10:00+00:00,Buy,STO,6,1000,18.026020000000006,18.040020000000005,18.019020000000005,18.04308,TP,Closed,0.017059999999993636
652,Folio,2017-06-16 01:35,2017-06-16 02:10:00+00:00,Buy,STO,12,1000,18.027,18.039,18.021,18.04308,TP,Closed,0.016079999999998762
651,Folio,2017-06-16 01:40,2017-06-16 02:10:00+00:00,Buy,STO,9,1000,18.02862,18.04262,18.02162,18.04308,TP,Closed,0.014459999999999695
650,Folio,2017-06-16 01:45,2017-06-16 02:30:00+00:00,Buy,STO,12,1000,18.03012,18.043120000000002,18.02362,18.04438,TP,Closed,0.014260000000000161
649,Folio,2017-06-16 01:50,2017-06-16 02:10:00+00:00,Buy,STO,12,1000,18.02684,18.03984,18.02034,18.04308,TP,Closed,0.01623999999999981
648,Folio,2017-06-16 01:55,2017-06-16 02:10:00+00:00,Buy,STO,13,1000,18.02605,18.039050000000003,18.019550000000002,18.04308,TP,Closed,0.017029999999998324
647,Folio,2017-06-16 02:00,2017-06-16 02:10:00+00:00,Buy,STO,13,1000,18.0272,18.0392,18.0212,18.04308,TP,Closed,0.015879999999999228
646,Folio,2017-06-16 02:05,2017-06-16 02:10:00+00:00,Buy,STO,11,1000,18.02858,18.041580000000003,18.022080000000003,18.04308,TP,Closed,0.014499999999998181
645,Folio,2017-06-16 05:10,2017-06-16 05:20:00+00:00,Sell,RSI,65,1000,18.07304,18.05904,18.08004,18.081,SL,Closed,-0.007960000000000633
644,Folio,2017-06-16 05:15,2017-06-16 05:20:00+00:00,Sell,RSI,65,1000,18.0735,18.060499999999998,18.08,18.081,SL,Closed,-0.007500000000000284
643,Folio,2017-06-16 05:20,2017-06-16 06:25:00+00:00,Sell,BBH,0,1000,18.081,18.067,18.088,18.05787,TP,Closed,0.02312999999999832
642,Folio,2017-06-16 05:25,2017-06-16 06:25:00+00:00,Sell,BBH,0,1000,18.08468,18.07268,18.09068,18.05787,TP,Closed,0.026809999999997558
641,Folio,2017-06-16 05:30,2017-06-16 06:00:00+00:00,Sell,RSI,65,1000,18.07628,18.06228,18.083280000000002,18.08422,SL,Closed,-0.007939999999997838
640,Folio,2017-06-16 05:35,2017-06-16 06:25:00+00:00,Sell,RSI,67,1000,18.0794,18.0654,18.0864,18.05787,TP,Closed,0.021529999999998495
639,Folio,2017-06-16 05:50,2017-06-16 06:25:00+00:00,Sell,BBH,0,1000,18.08158,18.06958,18.08758,18.05787,TP,Closed,0.023709999999997677
638,Folio,2017-06-16 05:55,2017-06-16 06:25:00+00:00,Sell,BBH,0,1000,18.083,18.069999999999997,18.089499999999997,18.05787,TP,Closed,0.02512999999999721
637,Folio,2017-06-16 06:00,2017-06-16 06:25:00+00:00,Sell,BBH,0,1000,18.08422,18.071219999999997,18.090719999999997,18.05787,TP,Closed,0.02634999999999721
636,Folio,2017-06-16 07:05,2017-06-16 07:10:00+00:00,Buy,STO,10,1000,18.02774,18.040740000000003,18.021240000000002,18.04528,TP,Closed,0.017540000000000333
635,Folio,2017-06-16 07:20,2017-06-16 07:55:00+00:00,Buy,STO,13,1000,18.02574,18.03874,18.01924,18.014,SL,Closed,-0.01173999999999964
634,Folio,2017-06-16 07:25,2017-06-16 07:55:00+00:00,Buy,STO,11,1000,18.02344,18.036440000000002,18.01694,18.014,SL,Closed,-0.009440000000001447
633,Folio,2017-06-16 07:30,2017-06-16 07:55:00+00:00,Buy,STO,14,1000,18.02257,18.035570000000003,18.016070000000003,18.014,SL,Closed,-0.008570000000002409
632,Folio,2017-06-16 07:35,2017-06-16 07:55:00+00:00,Buy,STO,6,1000,18.02078,18.03378,18.01428,18.014,SL,Closed,-0.00677999999999912
631,Folio,2017-06-16 07:40,2017-06-16 07:55:00+00:00,Buy,STO,7,1000,18.02265,18.03565,18.01615,18.014,SL,Closed,-0.00864999999999938
630,Folio,2017-06-16 07:45,2017-06-16 08:00:00+00:00,Buy,STO,9,1000,18.02043,18.03443,18.01343,18.00974,SL,Closed,-0.01069000000000031
629,Folio,2017-06-16 07:50,2017-06-16 08:00:00+00:00,Buy,STO,8,1000,18.02012,18.03312,18.01362,18.00974,SL,Closed,-0.010379999999997835
628,Folio,2017-06-16 07:55,2017-06-16 08:15:00+00:00,Buy,STO,7,1000,18.014,18.027,18.0075,18.00466,SL,Closed,-0.009339999999998128
627,Folio,2017-06-16 08:00,2017-06-16 08:35:00+00:00,Buy,RSI,33,1000,18.00974,18.022740000000002,18.00324,17.99964,SL,Closed,-0.01010000000000133
626,Folio,2017-06-16 08:05,2017-06-16 08:35:00+00:00,Buy,STO,14,1000,18.00989,18.02289,18.00339,17.99964,SL,Closed,-0.010249999999999204
625,Folio,2017-06-16 08:10,2017-06-16 08:35:00+00:00,Buy,STO,14,1000,18.00989,18.02189,18.00389,17.99964,SL,Closed,-0.010249999999999204
624,Folio,2017-06-16 08:15,2017-06-16 08:25:00+00:00,Buy,STO,15,1000,18.00466,18.017660000000003,17.998160000000002,18.01978,TP,Closed,0.015119999999999578
623,Folio,2017-06-16 08:20,2017-06-16 08:35:00+00:00,Buy,STO,9,1000,18.010720000000006,18.022720000000007,18.004720000000006,17.99964,SL,Closed,-0.011080000000006862
622,Folio,2017-06-16 08:30,2017-06-16 08:35:00+00:00,Buy,STO,12,1000,18.009,18.022000000000002,18.0025,17.99964,SL,Closed,-0.009360000000000923
621,Folio,2017-06-16 08:35,2017-06-16 08:40:00+00:00,Buy,STO,6,1000,17.99964,18.01364,17.992639999999998,17.98899,SL,Closed,-0.010649999999998272
620,Folio,2017-06-16 08:40,2017-06-16 08:50:00+00:00,Buy,RSI,34,1000,17.98899,18.001990000000003,17.982490000000002,17.98028,SL,Closed,-0.008710000000000662
619,Folio,2017-06-16 08:45,2017-06-16 08:50:00+00:00,Buy,STO,8,1000,17.98884,18.00084,17.98284,17.98028,SL,Closed,-0.008559999999999235
618,Folio,2017-06-16 08:50,2017-06-16 09:00:00+00:00,Buy,STO,11,1000,17.98028,17.99228,17.97428,17.97192,SL,Closed,-0.008359999999999701
617,Folio,2017-06-16 08:55,2017-06-16 09:00:00+00:00,Buy,RSI,30,1000,17.979779999999995,17.992779999999996,17.973279999999995,17.97192,SL,Closed,-0.00785999999999376
616,Folio,2017-06-16 09:00,2017-06-16 09:25:00+00:00,Buy,STO,12,1000,17.97192,17.98392,17.96592,17.992620000000006,TP,Closed,0.020700000000005048
615,Folio,2017-06-16 09:05,2017-06-16 09:10:00+00:00,Buy,RSI,31,1000,17.96868,17.98068,17.96268,17.98304,TP,Closed,0.014359999999999928
614,Folio,2017-06-16 09:10,2017-06-16 09:45:00+00:00,Buy,BBL,0,1000,17.98304,17.99604,17.97654,17.99645,TP,Closed,0.013410000000000366
613,Folio,2017-06-16 09:15,2017-06-16 09:45:00+00:00,Buy,BBL,0,1000,17.9824,17.996399999999998,17.975399999999997,17.99645,TP,Closed,0.014050000000001006
612,Folio,2017-06-16 09:20,2017-06-16 09:25:00+00:00,Buy,RSI,34,1000,17.97938,17.99138,17.97338,17.992620000000006,TP,Closed,0.013240000000006802
611,Folio,2017-06-16 09:25,2017-06-16 09:30:00+00:00,Buy,BBL,0,1000,17.992620000000006,18.006620000000005,17.985620000000004,17.98559,SL,Closed,-0.007030000000007419
610,Folio,2017-06-16 09:30,2017-06-16 10:35:00+00:00,Buy,BBL,0,1000,17.98559,17.99859,17.97909,17.97438,SL,Closed,-0.011209999999998388
609,Folio,2017-06-16 10:00,2017-06-16 10:35:00+00:00,Buy,BBL,0,1000,17.98131,17.994310000000002,17.97481,17.97438,SL,Closed,-0.006930000000000547
608,Folio,2017-06-16 10:05,2017-06-16 10:35:00+00:00,Buy,BBL,0,1000,17.98232,17.99632,17.97532,17.97438,SL,Closed,-0.00794000000000139
607,Folio,2017-06-16 10:35,2017-06-16 11:00:00+00:00,Buy,BBL,0,1000,17.97438,17.98738,17.96788,17.98934,TP,Closed,0.01495999999999853
606,Folio,2017-06-16 10:40,2017-06-16 11:15:00+00:00,Buy,STO,14,1000,17.9779,17.990900000000003,17.971400000000003,17.96777,SL,Closed,-0.010130000000000194
605,Folio,2017-06-16 11:10,2017-06-16 11:15:00+00:00,Buy,STO,14,1000,17.97644,17.99044,17.96944,17.96777,SL,Closed,-0.008669999999998623
604,Folio,2017-06-16 11:15,2017-06-16 11:50:00+00:00,Buy,STO,10,1000,17.96777,17.980770000000003,17.961270000000003,17.98678,TP,Closed,0.019009999999997973
603,Folio,2017-06-16 11:20,2017-06-16 11:50:00+00:00,Buy,STO,12,1000,17.96702,17.980020000000003,17.960520000000002,17.98678,TP,Closed,0.019759999999998
602,Folio,2017-06-16 11:30,2017-06-16 11:50:00+00:00,Buy,STO,11,1000,17.96686,17.979860000000002,17.96036,17.98678,TP,Closed,0.01991999999999905
601,Folio,2017-06-16 11:35,2017-06-16 11:50:00+00:00,Buy,STO,9,1000,17.9692,17.982200000000002,17.9627,17.98678,TP,Closed,0.01757999999999882
600,Folio,2017-06-16 11:40,2017-06-16 11:50:00+00:00,Buy,STO,13,1000,17.97172,17.984720000000003,17.965220000000002,17.98678,TP,Closed,0.015059999999998297
599,Folio,2017-06-16 12:30,2017-06-16 12:50:00+00:00,Buy,STO,12,1000,17.9635,17.9765,17.957,17.98086,TP,Closed,0.017360000000000042
598,Folio,2017-06-16 14:20,2017-06-16 14:25:00+00:00,Buy,STO,10,1000,17.96866,17.98066,17.96266,17.95894,SL,Closed,-0.009720000000001505
597,Folio,2017-06-16 14:25,2017-06-16 14:45:00+00:00,Buy,STO,7,1000,17.95894,17.97094,17.952939999999998,17.94715,SL,Closed,-0.011789999999997747
596,Folio,2017-06-16 14:30,2017-06-16 14:45:00+00:00,Buy,STO,11,1000,17.95799,17.97099,17.95149,17.94715,SL,Closed,-0.010839999999998184
595,Folio,2017-06-16 14:35,2017-06-16 14:45:00+00:00,Buy,STO,11,1000,17.954720000000005,17.966720000000006,17.948720000000005,17.94715,SL,Closed,-0.00757000000000474
594,Folio,2017-06-16 14:45,2017-06-16 15:00:00+00:00,Buy,STO,11,1000,17.94715,17.960150000000002,17.94065,17.92794,SL,Closed,-0.01921000000000106
593,Folio,2017-06-16 14:50,2017-06-16 14:55:00+00:00,Buy,STO,13,1000,17.952820000000006,17.965820000000008,17.946320000000007,17.94161,SL,Closed,-0.011210000000005493
592,Folio,2017-06-16 14:55,2017-06-16 15:00:00+00:00,Buy,STO,9,1000,17.94161,17.95361,17.93561,17.92794,SL,Closed,-0.013670000000001181
591,Folio,2017-06-16 15:00,2017-06-16 15:25:00+00:00,Buy,STO,11,1000,17.92794,17.93994,17.92194,17.92074,SL,Closed,-0.007200000000000983
590,Folio,2017-06-16 15:05,2017-06-16 15:10:00+00:00,Buy,BBL,0,1000,17.9357,17.948700000000002,17.9292,17.92349,SL,Closed,-0.01220999999999961
589,Folio,2017-06-16 15:10,2017-06-16 16:25:00+00:00,Buy,RSI,35,1000,17.92349,17.936490000000003,17.916990000000002,17.93954,TP,Closed,0.016049999999999898
588,Folio,2017-06-16 15:15,2017-06-16 16:25:00+00:00,Buy,STO,9,1000,17.92452,17.937520000000003,17.918020000000002,17.93954,TP,Closed,0.015019999999999811
587,Folio,2017-06-16 15:20,2017-06-16 16:25:00+00:00,Buy,STO,7,1000,17.92266,17.935660000000002,17.91616,17.93954,TP,Closed,0.01688000000000045
586,Folio,2017-06-16 15:25,2017-06-16 16:25:00+00:00,Buy,STO,15,1000,17.92074,17.93374,17.91424,17.93954,TP,Closed,0.01880000000000237
585,Folio,2017-06-16 15:30,2017-06-16 16:20:00+00:00,Buy,STO,15,1000,17.918329999999994,17.932329999999993,17.911329999999992,17.9331,TP,Closed,0.014770000000005723
584,Folio,2017-06-16 15:35,2017-06-16 16:25:00+00:00,Buy,STO,12,1000,17.92062,17.93462,17.913619999999998,17.93954,TP,Closed,0.01892000000000138
583,Folio,2017-06-16 15:45,2017-06-16 15:55:00+00:00,Buy,STO,12,1000,17.9301,17.9421,17.9241,17.92197,SL,Closed,-0.00812999999999775
582,Folio,2017-06-16 15:50,2017-06-16 16:25:00+00:00,Buy,STO,12,1000,17.92522,17.93722,17.91922,17.93954,TP,Closed,0.014320000000001443
581,Folio,2017-06-16 15:55,2017-06-16 16:25:00+00:00,Buy,STO,14,1000,17.92197,17.933970000000002,17.91597,17.93954,TP,Closed,0.017569999999999197
580,Folio,2017-06-16 16:00,2017-06-16 16:25:00+00:00,Buy,STO,10,1000,17.92126,17.934260000000002,17.91476,17.93954,TP,Closed,0.01828000000000074
579,Folio,2017-06-16 16:05,2017-06-16 16:25:00+00:00,Buy,STO,13,1000,17.9269,17.9389,17.9209,17.93954,TP,Closed,0.012640000000001095
578,Folio,2017-06-16 16:10,2017-06-16 17:25:00+00:00,Buy,STO,9,1000,17.92861,17.94061,17.92261,17.92214,SL,Closed,-0.006470000000000198
577,Folio,2017-06-16 16:15,2017-06-16 16:25:00+00:00,Buy,STO,7,1000,17.926,17.938,17.919999999999998,17.93954,TP,Closed,0.01354000000000255
576,Folio,2017-06-16 16:30,2017-06-16 16:55:00+00:00,Buy,STO,13,1000,17.93454,17.94654,17.928539999999998,17.92388,SL,Closed,-0.010659999999997893
575,Folio,2017-06-16 16:45,2017-06-16 16:55:00+00:00,Buy,STO,12,1000,17.93476,17.94876,17.92776,17.92388,SL,Closed,-0.010880000000000223
574,Folio,2017-06-16 16:50,2017-06-16 16:55:00+00:00,Buy,STO,10,1000,17.93056,17.94356,17.92406,17.92388,SL,Closed,-0.006679999999999353
573,Folio,2017-06-16 16:55,2017-06-16 17:45:00+00:00,Buy,STO,13,1000,17.92388,17.936880000000002,17.91738,17.91454,SL,Closed,-0.00934000000000168
572,Folio,2017-06-16 17:05,2017-06-16 17:45:00+00:00,Buy,STO,6,1000,17.92448,17.93748,17.91798,17.91454,SL,Closed,-0.009940000000000282
571,Folio,2017-06-16 17:10,2017-06-16 17:40:00+00:00,Buy,STO,10,1000,17.92672,17.94072,17.919719999999998,17.91966,SL,Closed,-0.007059999999999178
570,Folio,2017-06-16 17:15,2017-06-16 17:25:00+00:00,Buy,STO,11,1000,17.93134,17.94334,17.92534,17.92214,SL,Closed,-0.009199999999999875
569,Folio,2017-06-16 17:20,2017-06-16 17:40:00+00:00,Buy,STO,13,1000,17.927220000000005,17.939220000000006,17.921220000000005,17.91966,SL,Closed,-0.007560000000005118
568,Folio,2017-06-16 17:25,2017-06-16 17:45:00+00:00,Buy,STO,8,1000,17.92214,17.936139999999998,17.915139999999997,17.91454,SL,Closed,-0.007600000000000051
567,Folio,2017-06-16 17:30,2017-06-16 17:45:00+00:00,Buy,STO,12,1000,17.92286,17.93686,17.91586,17.91454,SL,Closed,-0.008320000000001215
566,Folio,2017-06-16 17:35,2017-06-16 17:40:00+00:00,Buy,STO,12,1000,17.92628,17.93828,17.920279999999998,17.91966,SL,Closed,-0.006619999999998072
565,Folio,2017-06-16 17:40,2017-06-16 17:55:00+00:00,Buy,STO,10,1000,17.91966,17.932660000000002,17.91316,17.9069,SL,Closed,-0.012760000000000105
564,Folio,2017-06-16 17:45,2017-06-16 17:55:00+00:00,Buy,STO,14,1000,17.91454,17.92754,17.90804,17.9069,SL,Closed,-0.007639999999998537
563,Folio,2017-06-16 17:50,2017-06-16 17:55:00+00:00,Buy,STO,9,1000,17.91455,17.92655,17.908549999999998,17.9069,SL,Closed,-0.007649999999998158
562,Folio,2017-06-16 17:55,2017-06-16 20:00:00+00:00,Buy,STO,8,1000,17.9069,17.919900000000002,17.9004,17.92768,TP,Closed,0.020779999999998466
561,Folio,2017-06-16 18:00,2017-06-16 18:20:00+00:00,Buy,STO,15,1000,17.916320000000006,17.930320000000005,17.909320000000005,17.90726,SL,Closed,-0.009060000000005175
560,Folio,2017-06-16 18:05,2017-06-16 18:25:00+00:00,Buy,STO,13,1000,17.9135,17.9265,17.907,17.90328,SL,Closed,-0.01022000000000034
559,Folio,2017-06-16 18:10,2017-06-16 18:25:00+00:00,Buy,STO,9,1000,17.91364,17.926640000000003,17.907140000000002,17.90328,SL,Closed,-0.010360000000002145
558,Folio,2017-06-16 18:15,2017-06-16 18:25:00+00:00,Buy,STO,8,1000,17.9106,17.9226,17.9046,17.90328,SL,Closed,-0.007319999999999993
557,Folio,2017-06-16 18:20,2017-06-16 20:00:00+00:00,Buy,STO,8,1000,17.90726,17.920260000000003,17.900760000000002,17.92768,TP,Closed,0.020419999999997884
556,Folio,2017-06-16 18:25,2017-06-16 19:50:00+00:00,Buy,STO,8,1000,17.90328,17.917279999999998,17.896279999999997,17.919610000000006,TP,Closed,0.01633000000000706
555,Folio,2017-06-16 18:30,2017-06-16 18:50:00+00:00,Buy,STO,14,1000,17.90265,17.91465,17.89665,17.915010000000006,TP,Closed,0.01236000000000459
554,Folio,2017-06-16 18:35,2017-06-16 19:50:00+00:00,Buy,STO,9,1000,17.9031,17.917099999999998,17.896099999999997,17.919610000000006,TP,Closed,0.016510000000007352
553,Folio,2017-06-16 18:40,2017-06-16 18:50:00+00:00,Buy,STO,14,1000,17.90172,17.914720000000003,17.895220000000002,17.915010000000006,TP,Closed,0.013290000000004909
552,Folio,2017-06-16 18:45,2017-06-16 19:45:00+00:00,Buy,STO,15,1000,17.90296,17.915960000000002,17.89646,17.91692,TP,Closed,0.01396000000000086
551,Folio,2017-06-16 18:55,2017-06-16 19:05:00+00:00,Buy,STO,10,1000,17.913079999999994,17.926079999999995,17.906579999999995,17.90638,SL,Closed,-0.006699999999995043
550,Folio,2017-06-16 19:00,2017-06-16 20:00:00+00:00,Buy,STO,7,1000,17.90778,17.92078,17.90128,17.92768,TP,Closed,0.019899999999999807
549,Folio,2017-06-16 19:05,2017-06-16 20:00:00+00:00,Buy,STO,10,1000,17.90638,17.920379999999998,17.899379999999997,17.92768,TP,Closed,0.021300000000000097
548,Folio,2017-06-16 19:10,2017-06-16 20:00:00+00:00,Buy,STO,13,1000,17.9078,17.920800000000003,17.901300000000003,17.92768,TP,Closed,0.01987999999999701
547,Folio,2017-06-16 19:15,2017-06-16 20:00:00+00:00,Buy,STO,11,1000,17.90778,17.92078,17.90128,17.92768,TP,Closed,0.019899999999999807
546,Folio,2017-06-16 19:20,2017-06-16 19:45:00+00:00,Buy,STO,10,1000,17.90344,17.91644,17.89694,17.91692,TP,Closed,0.013480000000001269
545,Folio,2017-06-16 19:25,2017-06-16 20:00:00+00:00,Buy,STO,7,1000,17.90696,17.92096,17.89996,17.92768,TP,Closed,0.020719999999997185
544,Folio,2017-06-16 19:30,2017-06-16 19:40:00+00:00,Buy,STO,10,1000,17.91572,17.928720000000002,17.90922,17.90683,SL,Closed,-0.008890000000000953
543,Folio,2017-06-16 19:35,2017-06-16 20:00:00+00:00,Buy,STO,13,1000,17.913520000000005,17.927520000000005,17.906520000000004,17.92768,TP,Closed,0.014159999999993289
542,Folio,2017-06-16 19:40,2017-06-16 20:00:00+00:00,Buy,STO,10,1000,17.90683,17.91983,17.90033,17.92768,TP,Closed,0.02084999999999937
541,Folio,2017-06-16 19:50,2017-06-16 20:15:00+00:00,Buy,STO,11,1000,17.919610000000006,17.933610000000005,17.912610000000004,17.9073,SL,Closed,-0.012310000000006482
540,Folio,2017-06-16 20:15,2017-06-16 20:20:00+00:00,Buy,STO,8,1000,17.9073,17.9213,17.900299999999998,17.92584,TP,Closed,0.018540000000001555
539,Folio,2017-06-16 20:25,2017-06-16 20:35:00+00:00,Buy,STO,11,1000,17.919,17.932000000000002,17.9125,17.9122,SL,Closed,-0.006800000000001916
538,Folio,2017-06-16 20:30,2017-06-16 20:50:00+00:00,Buy,STO,11,1000,17.915960000000005,17.928960000000007,17.909460000000006,17.90748,SL,Closed,-0.008480000000005816
537,Folio,2017-06-16 20:35,2017-06-18 22:00:00+00:00,Buy,STO,8,1000,17.9122,17.9252,17.9057,17.92679,TP,Closed,0.01459000000000188
536,Folio,2017-06-16 20:40,2017-06-16 20:50:00+00:00,Buy,STO,10,1000,17.91496,17.92896,17.90796,17.90748,SL,Closed,-0.007480000000001041
535,Folio,2017-06-16 20:45,2017-06-18 21:00:00+00:00,Buy,STO,13,1000,17.91056,17.923560000000002,17.90406,17.924120000000006,TP,Closed,0.013560000000005346
534,Folio,2017-06-16 20:50,2017-06-18 21:00:00+00:00,Buy,STO,9,1000,17.90748,17.92148,17.900479999999998,17.924120000000006,TP,Closed,0.016640000000005983
533,Folio,2017-06-18 21:40,2017-06-19 00:10:00+00:00,Buy,STO,14,1000,17.92172,17.934720000000002,17.91522,17.91282,SL,Closed,-0.008900000000000574
532,Folio,2017-06-18 21:45,2017-06-19 00:10:00+00:00,Buy,STO,14,1000,17.92202,17.93402,17.91602,17.91282,SL,Closed,-0.009199999999999875
531,Folio,2017-06-18 21:55,2017-06-18 23:25:00+00:00,Buy,STO,12,1000,17.92034,17.93234,17.91434,17.93349,TP,Closed,0.013149999999999551
530,Folio,2017-06-18 22:20,2017-06-18 23:20:00+00:00,Buy,STO,13,1000,17.91742,17.93042,17.91092,17.93088,TP,Closed,0.013459999999998473
529,Folio,2017-06-18 23:40,2017-06-19 00:15:00+00:00,Buy,STO,12,1000,17.91889,17.931890000000003,17.912390000000002,17.908379999999994,SL,Closed,-0.010510000000007125
528,Folio,2017-06-18 23:45,2017-06-19 00:15:00+00:00,Buy,STO,15,1000,17.91723,17.92923,17.91123,17.908379999999994,SL,Closed,-0.00885000000000602
527,Folio,2017-06-19 00:05,2017-06-19 00:15:00+00:00,Buy,STO,15,1000,17.917720000000006,17.930720000000008,17.911220000000007,17.908379999999994,SL,Closed,-0.009340000000012338
526,Folio,2017-06-19 00:10,2017-06-19 00:55:00+00:00,Buy,STO,13,1000,17.91282,17.92582,17.90632,17.92726,TP,Closed,0.014440000000000452
525,Folio,2017-06-19 00:15,2017-06-19 00:55:00+00:00,Buy,STO,7,1000,17.908379999999994,17.920379999999994,17.902379999999994,17.92726,TP,Closed,0.018880000000006447
524,Folio,2017-06-19 00:20,2017-06-19 00:55:00+00:00,Buy,STO,15,1000,17.90906,17.922060000000002,17.90256,17.92726,TP,Closed,0.018200000000000216
523,Folio,2017-06-19 00:30,2017-06-19 00:55:00+00:00,Buy,STO,11,1000,17.90909,17.92209,17.90259,17.92726,TP,Closed,0.018170000000001352
522,Folio,2017-06-19 00:35,2017-06-19 00:55:00+00:00,Buy,STO,13,1000,17.90888,17.92188,17.90238,17.92726,TP,Closed,0.018380000000000507
521,Folio,2017-06-19 00:40,2017-06-19 00:55:00+00:00,Buy,STO,14,1000,17.9087,17.9217,17.9022,17.92726,TP,Closed,0.018560000000000798
520,Folio,2017-06-19 00:45,2017-06-19 00:55:00+00:00,Buy,STO,11,1000,17.91264,17.92464,17.90664,17.92726,TP,Closed,0.014620000000000744
519,Folio,2017-06-19 02:10,2017-06-19 07:25:00+00:00,Buy,STO,12,1000,17.912229999999994,17.926229999999993,17.905229999999992,17.93342,TP,Closed,0.021190000000007814
518,Folio,2017-06-19 06:25,2017-06-19 07:20:00+00:00,Buy,STO,14,1000,17.910079999999994,17.922079999999994,17.904079999999993,17.9247,TP,Closed,0.014620000000007849
517,Folio,2017-06-19 06:35,2017-06-19 07:25:00+00:00,Buy,STO,15,1000,17.91187,17.924870000000002,17.90537,17.93342,TP,Closed,0.02155000000000129
